"","Barcode","Head","Tail","Tophat","Soap","FusionScan","Prada"
"693","TCGA-AB-2805-03A_2","KIAA0825","PCBD2","Tophat",NA,NA,NA
"694","TCGA-AB-2805-03A_2","LMTK2","TBC1D5","Tophat",NA,NA,NA
"695","TCGA-AB-2805-03A_2","NEGR1","GDI2","Tophat",NA,NA,NA
"696","TCGA-AB-2805-03A_2","NOTCH2","ENSG00000241781","Tophat",NA,NA,NA
"698","TCGA-AB-2805-03A_2","NPSR1","NCAPD2","Tophat",NA,NA,NA
"699","TCGA-AB-2805-03A_2","NT5C3A","LINC01378","Tophat",NA,NA,NA
"700","TCGA-AB-2805-03A_2","NUDT5","SEC61A2","Tophat",NA,NA,NA
"701","TCGA-AB-2805-03A_2","NUMA1","IL18BP","Tophat",NA,NA,NA
"702","TCGA-AB-2805-03A_2","OSBPL9","ENSG00000255070","Tophat",NA,NA,NA
"703","TCGA-AB-2805-03A_2","P2RY11","EIF3G","Tophat",NA,NA,NA
"704","TCGA-AB-2805-03A_2","PCBP2","FLJ39080","Tophat",NA,NA,NA
"705","TCGA-AB-2805-03A_2","PDE3A","ENSG00000225840","Tophat",NA,NA,NA
"706","TCGA-AB-2805-03A_2","PID1","CD74","Tophat",NA,NA,NA
"707","TCGA-AB-2805-03A_2","PID1","ENSG00000239776","Tophat",NA,NA,NA
"708","TCGA-AB-2805-03A_2","PID1","ENSG00000239935","Tophat",NA,NA,NA
"716","TCGA-AB-2805-03A_2","PID1","ENSG00000243185","Tophat",NA,NA,NA
"718","TCGA-AB-2805-03A_2","PID1","ENSG00000251948","Tophat",NA,NA,NA
"719","TCGA-AB-2805-03A_2","PLEKHA5","SRSF11","Tophat",NA,NA,NA
"720","TCGA-AB-2805-03A_2","PPEF2","HFM1","Tophat",NA,NA,NA
"721","TCGA-AB-2805-03A_2","PPEF2","SEC14L1","Tophat",NA,NA,NA
"723","TCGA-AB-2805-03A_2","PREB","ABHD1","Tophat",NA,NA,NA
"724","TCGA-AB-2805-03A_2","PTEN","RPL11","Tophat",NA,NA,NA
"725","TCGA-AB-2805-03A_2","RANBP1","PRPSAP2","Tophat",NA,NA,NA
"726","TCGA-AB-2805-03A_2","RYR2","SLCO5A1","Tophat",NA,NA,NA
"727","TCGA-AB-2805-03A_2","SEC14L1","HFM1","Tophat",NA,NA,NA
"729","TCGA-AB-2805-03A_2","SEC61A2","MAPK14","Tophat",NA,NA,NA
"730","TCGA-AB-2805-03A_2","SRPK2","NKAIN3","Tophat",NA,NA,NA
"732","TCGA-AB-2805-03A_2","SUDS3","ENSG00000250101","Tophat",NA,NA,NA
"733","TCGA-AB-2805-03A_2","TAF1L","BCYRN1","Tophat",NA,NA,NA
"734","TCGA-AB-2805-03A_2","TBL1Y","TBL1X","Tophat",NA,NA,NA
"735","TCGA-AB-2805-03A_2","U2AF2","EPN1","Tophat",NA,NA,NA
"736","TCGA-AB-2805-03A_2","VMP1","ENSG00000199004","Tophat",NA,NA,NA
"737","TCGA-AB-2805-03A_2","ZEB2-AS1","ZEB2","Tophat",NA,NA,NA
"738","TCGA-AB-2805-03A_2","ZMIZ2","ZMIZ1","Tophat",NA,NA,NA
"739","TCGA-AB-2805-03A_2","ZNF254","RPSAP58","Tophat",NA,NA,NA
"740","TCGA-AB-2805-03A_2","ZNF561","ENSG00000226810","Tophat",NA,NA,NA
"741","TCGA-AB-2805-03A_2","ZNF587B","ZNF552","Tophat",NA,NA,NA
"742","TCGA-AB-2805-03A_2","ZNF746","ZNF767P","Tophat",NA,NA,NA
"743","TCGA-AB-2805-03A_2","ASNSD1","ANKAR",NA,"Soapfuse",NA,NA
"763","TCGA-AB-2805-03A_2","CTBS","GNG5",NA,"Soapfuse",NA,NA
"772","TCGA-AB-2805-03A_2","CTSS","HORMAD1",NA,"Soapfuse",NA,NA
"800","TCGA-AB-2805-03A_2","DHTKD1","SEC61A2",NA,"Soapfuse",NA,NA
"820","TCGA-AB-2805-03A_2","EEF1DP3","FRY",NA,"Soapfuse",NA,NA
"824","TCGA-AB-2805-03A_2","EVI2A","EVI2B",NA,"Soapfuse",NA,NA
"829","TCGA-AB-2805-03A_2","FAM175A","HELQ",NA,"Soapfuse",NA,NA
"857","TCGA-AB-2805-03A_2","GLYCTK","DNAH1",NA,"Soapfuse",NA,NA
"862","TCGA-AB-2805-03A_2","JAK3","INSL3",NA,"Soapfuse",NA,NA
"864","TCGA-AB-2805-03A_2","MS4A7","MS4A14",NA,"Soapfuse",NA,NA
"870","TCGA-AB-2805-03A_2","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"883","TCGA-AB-2805-03A_2","PRR13","PCBP2",NA,"Soapfuse",NA,NA
"897","TCGA-AB-2805-03A_2","RRM2","C2orf48",NA,"Soapfuse",NA,NA
"901","TCGA-AB-2805-03A_2","SIRPB2","NSFL1C",NA,"Soapfuse",NA,NA
"936","TCGA-AB-2805-03A_2","SLC25A16","DNA2",NA,"Soapfuse",NA,NA
"946","TCGA-AB-2805-03A_2","SLC35A3","HIAT1",NA,"Soapfuse",NA,NA
"949","TCGA-AB-2805-03A_2","SOS2","C14orf138",NA,"Soapfuse",NA,NA
"954","TCGA-AB-2805-03A_2","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"960","TCGA-AB-2805-03A_2","TRIM58","OR2W3",NA,"Soapfuse",NA,NA
"961","TCGA-AB-2805-03A_2","TTTY15","USP9Y",NA,"Soapfuse",NA,NA
"962","TCGA-AB-2805-03A_2","UBE2Q2","FBXO22",NA,"Soapfuse",NA,NA
"966","TCGA-AB-2805-03A_2","UCHL3","LMO7",NA,"Soapfuse",NA,NA
"968","TCGA-AB-2806-03A_3","ANKRD30BL","EEF2","Tophat",NA,NA,NA
"971","TCGA-AB-2806-03A_3","ANKRD30BL","EGR1","Tophat",NA,NA,NA
"975","TCGA-AB-2806-03A_3","ANKRD30BL","ENSG00000237973","Tophat",NA,NA,NA
"977","TCGA-AB-2806-03A_3","ANKRD30BL","ENSG00000248527","Tophat",NA,NA,NA
"978","TCGA-AB-2806-03A_3","ANKRD30BL","PABPC1","Tophat",NA,NA,NA
"980","TCGA-AB-2806-03A_3","ANKRD30BL","PCBD2","Tophat",NA,NA,NA
"981","TCGA-AB-2806-03A_3","ANKRD30BL","PDE3A","Tophat",NA,NA,NA
"983","TCGA-AB-2806-03A_3","ARRDC1","ARRDC1-AS1","Tophat",NA,NA,NA
"984","TCGA-AB-2806-03A_3","ATIC","ENSG00000248611","Tophat",NA,NA,NA
"985","TCGA-AB-2806-03A_3","BECN1","CNTD1","Tophat",NA,NA,NA
"986","TCGA-AB-2806-03A_3","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"987","TCGA-AB-2806-03A_3","CAGE1","RPS3","Tophat",NA,NA,NA
"988","TCGA-AB-2806-03A_3","CAP1","ENSG00000185008","Tophat",NA,NA,NA
"989","TCGA-AB-2806-03A_3","CCDC148","HNRNPDL","Tophat",NA,NA,NA
"990","TCGA-AB-2806-03A_3","CCT5","ENSG00000230584","Tophat",NA,NA,NA
"991","TCGA-AB-2806-03A_3","CD74","ENSG00000239935","Tophat",NA,NA,NA
"992","TCGA-AB-2806-03A_3","CD74","HFM1","Tophat",NA,NA,NA
"993","TCGA-AB-2806-03A_3","CHCHD3","EEF1G","Tophat",NA,NA,NA
"994","TCGA-AB-2806-03A_3","CLNS1A","TDRKH","Tophat",NA,NA,NA
"995","TCGA-AB-2806-03A_3","CSDE1","ENSG00000177932","Tophat",NA,NA,NA
"996","TCGA-AB-2806-03A_3","DALRD3","WDR6","Tophat",NA,NA,NA
"997","TCGA-AB-2806-03A_3","DDI2","RSC1A1","Tophat",NA,NA,NA
"998","TCGA-AB-2806-03A_3","DDX3Y","DDX3X","Tophat",NA,NA,NA
"999","TCGA-AB-2806-03A_3","DLG2","UNC45B","Tophat",NA,NA,NA
"1001","TCGA-AB-2806-03A_3","EGR1","ENSG00000225840","Tophat",NA,NA,NA
"1002","TCGA-AB-2806-03A_3","EGR1","ENSG00000240409","Tophat",NA,NA,NA
"1003","TCGA-AB-2806-03A_3","EIF3E","KHDC1","Tophat",NA,NA,NA
"1005","TCGA-AB-2806-03A_3","EIF3G","P2RY11","Tophat",NA,NA,NA
"1006","TCGA-AB-2806-03A_3","EIF3I","EIF3IP1","Tophat",NA,NA,NA
"1007","TCGA-AB-2806-03A_3","ENO1","EDARADD","Tophat",NA,NA,NA
"1009","TCGA-AB-2806-03A_3","FAU","ENSG00000235297","Tophat",NA,NA,NA
"1010","TCGA-AB-2806-03A_3","FER","GNB2L1","Tophat",NA,NA,NA
"1012","TCGA-AB-2806-03A_3","FMO5","CCT8","Tophat",NA,NA,NA
"1014","TCGA-AB-2806-03A_3","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"1015","TCGA-AB-2806-03A_3","GOLGA2","GOLGA2P5","Tophat",NA,NA,NA
"1016","TCGA-AB-2806-03A_3","GRID2","FER","Tophat",NA,NA,NA
"1017","TCGA-AB-2806-03A_3","GRID2","GNB2L1","Tophat",NA,NA,NA
"1018","TCGA-AB-2806-03A_3","HFM1","CD74","Tophat",NA,NA,NA
"1021","TCGA-AB-2806-03A_3","HFM1","EGR1","Tophat",NA,NA,NA
"1022","TCGA-AB-2806-03A_3","HFM1","ENSG00000226958","Tophat",NA,NA,NA
"1023","TCGA-AB-2806-03A_3","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"1025","TCGA-AB-2806-03A_3","HFM1","ENSG00000239935","Tophat",NA,NA,NA
"1026","TCGA-AB-2806-03A_3","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"1028","TCGA-AB-2806-03A_3","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"1030","TCGA-AB-2806-03A_3","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"1031","TCGA-AB-2806-03A_3","HFM1","INTS4","Tophat",NA,NA,NA
"1032","TCGA-AB-2806-03A_3","HFM1","MPO","Tophat",NA,NA,NA
"1033","TCGA-AB-2806-03A_3","HFM1","PCBD2","Tophat",NA,NA,NA
"1035","TCGA-AB-2806-03A_3","HFM1","PPEF2","Tophat",NA,NA,NA
"1042","TCGA-AB-2806-03A_3","HFM1","SORCS2","Tophat",NA,NA,NA
"1043","TCGA-AB-2806-03A_3","HLA-C","HLA-B","Tophat",NA,NA,NA
"1045","TCGA-AB-2806-03A_3","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"1046","TCGA-AB-2806-03A_3","HMGN3","ENSG00000227415","Tophat",NA,NA,NA
"1047","TCGA-AB-2806-03A_3","HSP90B1","LRRC28","Tophat",NA,NA,NA
"1049","TCGA-AB-2806-03A_3","HSPA8","ENSG00000234176","Tophat",NA,NA,NA
"1050","TCGA-AB-2806-03A_3","IFI16","MNDA","Tophat",NA,NA,NA
"1051","TCGA-AB-2806-03A_3","JAK2","TCF3","Tophat",NA,NA,NA
"1052","TCGA-AB-2806-03A_3","KANSL1","ENSG00000246634","Tophat",NA,NA,NA
"1053","TCGA-AB-2806-03A_3","KHNYN","SDR39U1","Tophat",NA,NA,NA
"1054","TCGA-AB-2806-03A_3","LDLRAD2","HSPG2","Tophat",NA,NA,NA
"1055","TCGA-AB-2806-03A_3","LMTK2","TBC1D5","Tophat",NA,NA,NA
"1056","TCGA-AB-2806-03A_3","LRRFIP1","KCNMB3","Tophat",NA,NA,NA
"1057","TCGA-AB-2806-03A_3","LTV1","SYPL1","Tophat",NA,NA,NA
"1058","TCGA-AB-2806-03A_3","MALAT1","ENSG00000229344","Tophat",NA,NA,NA
"1059","TCGA-AB-2806-03A_3","MALAT1","ENSG00000237973","Tophat",NA,NA,NA
"1060","TCGA-AB-2806-03A_3","MALAT1","ENSG00000240409","Tophat",NA,NA,NA
"1063","TCGA-AB-2806-03A_3","MALAT1","MPO","Tophat",NA,NA,NA
"1065","TCGA-AB-2806-03A_3","MAT2A","EEA1","Tophat",NA,NA,NA
"1069","TCGA-AB-2806-03A_3","MPO","ANKRD30BL","Tophat",NA,NA,NA
"1070","TCGA-AB-2806-03A_3","MPO","PDE3A","Tophat",NA,NA,NA
"1071","TCGA-AB-2806-03A_3","NAB2","STAT6","Tophat",NA,NA,NA
"1072","TCGA-AB-2806-03A_3","NOTCH2","ENSG00000241781","Tophat",NA,NA,NA
"1073","TCGA-AB-2806-03A_3","NOTCH2NL","ENSG00000241781","Tophat",NA,NA,NA
"1074","TCGA-AB-2806-03A_3","P2RY11","EIF3G","Tophat",NA,NA,NA
"1075","TCGA-AB-2806-03A_3","PABPC1","PABPC3","Tophat",NA,NA,NA
"1077","TCGA-AB-2806-03A_3","PCBD2","KIAA0825","Tophat",NA,NA,NA
"1082","TCGA-AB-2806-03A_3","PCBD2","MPO","Tophat",NA,NA,NA
"1083","TCGA-AB-2806-03A_3","PCBP2","FLJ39080","Tophat",NA,NA,NA
"1085","TCGA-AB-2806-03A_3","PDE3A","ENSG00000248527","Tophat",NA,NA,NA
"1086","TCGA-AB-2806-03A_3","PDE3A","UHRF1","Tophat",NA,NA,NA
"1087","TCGA-AB-2806-03A_3","PHKG2","C16orf93","Tophat",NA,NA,NA
"1088","TCGA-AB-2806-03A_3","PID1","CD74","Tophat",NA,NA,NA
"1090","TCGA-AB-2806-03A_3","PID1","ENSG00000226958","Tophat",NA,NA,NA
"1091","TCGA-AB-2806-03A_3","PID1","ENSG00000239776","Tophat",NA,NA,NA
"1092","TCGA-AB-2806-03A_3","PID1","ENSG00000239935","Tophat",NA,NA,NA
"1093","TCGA-AB-2806-03A_3","PID1","ENSG00000251948","Tophat",NA,NA,NA
"1095","TCGA-AB-2806-03A_3","PID1","SLCO5A1","Tophat",NA,NA,NA
"1096","TCGA-AB-2806-03A_3","PIGL","ENSG00000250690","Tophat",NA,NA,NA
"1097","TCGA-AB-2806-03A_3","PPEF2","SLCO5A1","Tophat",NA,NA,NA
"1098","TCGA-AB-2806-03A_3","PSMA3","PSMA3-AS1","Tophat",NA,NA,NA
"1099","TCGA-AB-2806-03A_3","RNASET2","ENSG00000233028","Tophat",NA,NA,NA
"1100","TCGA-AB-2806-03A_3","RNF138","PPAP2A","Tophat",NA,NA,NA
"1101","TCGA-AB-2806-03A_3","RNF43","BZRAP1-AS1","Tophat",NA,NA,NA
"1102","TCGA-AB-2806-03A_3","RNU6-28P","TUBGCP4","Tophat",NA,NA,NA
"1103","TCGA-AB-2806-03A_3","RPS19","ENSG00000214612","Tophat",NA,NA,NA
"1104","TCGA-AB-2806-03A_3","RPS24","FLVCR2","Tophat",NA,NA,NA
"1105","TCGA-AB-2806-03A_3","RUNX1","RUNX1T1","Tophat","Soapfuse",NA,NA
"1129","TCGA-AB-2806-03A_3","SDR39U1","KHNYN","Tophat",NA,NA,NA
"1130","TCGA-AB-2806-03A_3","SEC14L1","HFM1","Tophat",NA,NA,NA
"1132","TCGA-AB-2806-03A_3","SLC9C1","THAP9-AS1","Tophat",NA,NA,NA
"1133","TCGA-AB-2806-03A_3","SLCO5A1","EGR1","Tophat",NA,NA,NA
"1134","TCGA-AB-2806-03A_3","SNHG1","ENSG00000252140","Tophat",NA,NA,NA
"1135","TCGA-AB-2806-03A_3","SP140L","SP140","Tophat",NA,NA,NA
"1136","TCGA-AB-2806-03A_3","SPAG5-AS1","KIAA0100","Tophat",NA,NA,NA
"1137","TCGA-AB-2806-03A_3","SQSTM1","MGAT4B","Tophat",NA,NA,NA
"1138","TCGA-AB-2806-03A_3","SRPK2","NKAIN3","Tophat",NA,NA,NA
"1139","TCGA-AB-2806-03A_3","TAF10","ILK","Tophat",NA,NA,NA
"1140","TCGA-AB-2806-03A_3","TMC6","TMC8","Tophat",NA,NA,NA
"1141","TCGA-AB-2806-03A_3","UHRF1BP1","TAF11","Tophat",NA,NA,NA
"1142","TCGA-AB-2806-03A_3","USP9Y","USP9X","Tophat",NA,NA,NA
"1143","TCGA-AB-2806-03A_3","UTRN","ENSG00000226958","Tophat",NA,NA,NA
"1144","TCGA-AB-2806-03A_3","UTRN","INTS4","Tophat",NA,NA,NA
"1145","TCGA-AB-2806-03A_3","WIZ","ENSG00000255293","Tophat",NA,NA,NA
"1146","TCGA-AB-2806-03A_3","ZMIZ2","ZMIZ1","Tophat",NA,NA,NA
"1147","TCGA-AB-2806-03A_3","ACCS","EXT2",NA,"Soapfuse",NA,NA
"1153","TCGA-AB-2806-03A_3","ADSL","SGSM3",NA,"Soapfuse",NA,NA
"1161","TCGA-AB-2806-03A_3","ARMCX4","ARMCX1",NA,"Soapfuse",NA,NA
"1162","TCGA-AB-2806-03A_3","ATP11C","MCF2",NA,"Soapfuse",NA,NA
"1180","TCGA-AB-2806-03A_3","BTBD8","KIAA1107",NA,"Soapfuse",NA,NA
"1181","TCGA-AB-2806-03A_3","C16orf53","MVP",NA,"Soapfuse",NA,NA
"1182","TCGA-AB-2806-03A_3","DCTN1","SLC4A5",NA,"Soapfuse",NA,NA
"1270","TCGA-AB-2806-03A_3","EVI2A","EVI2B",NA,"Soapfuse",NA,NA
"1275","TCGA-AB-2806-03A_3","FAM117A","SLC35B1",NA,"Soapfuse",NA,NA
"1278","TCGA-AB-2806-03A_3","GLYCTK","DNAH1",NA,"Soapfuse",NA,NA
"1281","TCGA-AB-2806-03A_3","IL2RG","CXorf65",NA,"Soapfuse",NA,NA
"1293","TCGA-AB-2806-03A_3","KIAA1267","ARL17A",NA,"Soapfuse",NA,NA
"1299","TCGA-AB-2806-03A_3","KIAA1267","ARL17B",NA,"Soapfuse",NA,NA
"1303","TCGA-AB-2806-03A_3","KLHL33","TEP1",NA,"Soapfuse",NA,NA
"1307","TCGA-AB-2806-03A_3","LSM10","STK40",NA,"Soapfuse",NA,NA
"1309","TCGA-AB-2806-03A_3","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"1344","TCGA-AB-2806-03A_3","NSUN4","FAAH",NA,"Soapfuse",NA,NA
"1396","TCGA-AB-2806-03A_3","PRH1","PRR4",NA,"Soapfuse",NA,NA
"1397","TCGA-AB-2806-03A_3","PRKAA1","TTC33",NA,"Soapfuse",NA,NA
"1399","TCGA-AB-2806-03A_3","PRR13","PCBP2",NA,"Soapfuse",NA,NA
"1413","TCGA-AB-2806-03A_3","RASSF8","ZBED1",NA,"Soapfuse",NA,NA
"1414","TCGA-AB-2806-03A_3","RN28S1","HCG4P5",NA,"Soapfuse",NA,NA
"1415","TCGA-AB-2806-03A_3","RRM2","C2orf48",NA,"Soapfuse",NA,NA
"1419","TCGA-AB-2806-03A_3","RRN3P3","CDR2",NA,"Soapfuse",NA,NA
"1421","TCGA-AB-2806-03A_3","S100Z","CRHBP",NA,"Soapfuse",NA,NA
"1424","TCGA-AB-2806-03A_3","SMG5","PAQR6",NA,"Soapfuse",NA,NA
"1442","TCGA-AB-2806-03A_3","STYXL1","TMEM120A",NA,"Soapfuse",NA,NA
"1502","TCGA-AB-2806-03A_3","TAS2R14","PRH1",NA,"Soapfuse",NA,NA
"1503","TCGA-AB-2806-03A_3","TAS2R14","PRR4",NA,"Soapfuse",NA,NA
"1504","TCGA-AB-2806-03A_3","TEX12","BCO2",NA,"Soapfuse",NA,NA
"1511","TCGA-AB-2806-03A_3","TGIF2","C20orf24",NA,"Soapfuse",NA,NA
"1515","TCGA-AB-2806-03A_3","TNFAIP8L2","SCNM1",NA,"Soapfuse",NA,NA
"1518","TCGA-AB-2806-03A_3","TOMM5","FBXO10",NA,"Soapfuse",NA,NA
"1524","TCGA-AB-2806-03A_3","VAMP8","VAMP5",NA,"Soapfuse",NA,NA
"1526","TCGA-AB-2807-03A_1","ANKRD30BL","ACTB","Tophat",NA,NA,NA
"1527","TCGA-AB-2807-03A_1","ANKRD30BL","EGR1","Tophat",NA,NA,NA
"1528","TCGA-AB-2807-03A_1","ANKRD30BL","ENSG00000225630","Tophat",NA,NA,NA
"1529","TCGA-AB-2807-03A_1","ANKRD30BL","ENSG00000239935","Tophat",NA,NA,NA
"1532","TCGA-AB-2807-03A_1","ANKRD30BL","PDE3A","Tophat",NA,NA,NA
"1533","TCGA-AB-2807-03A_1","ANKRD30BL","PID1","Tophat",NA,NA,NA
"1536","TCGA-AB-2807-03A_1","ARL8B","TEX101","Tophat",NA,NA,NA
"1537","TCGA-AB-2807-03A_1","BAZ2A","RBMS2","Tophat",NA,NA,NA
"1538","TCGA-AB-2807-03A_1","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"1539","TCGA-AB-2807-03A_1","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"1540","TCGA-AB-2807-03A_1","CD74","ENSG00000239935","Tophat",NA,NA,NA
"1543","TCGA-AB-2807-03A_1","CD74","HFM1","Tophat",NA,NA,NA
"1545","TCGA-AB-2807-03A_1","CD74","RN28S1",NA,"Soapfuse",NA,NA
"1548","TCGA-AB-2807-03A_1","DDIT3","MARS","Tophat",NA,NA,NA
"1549","TCGA-AB-2807-03A_1","DDX3Y","DDX3X","Tophat",NA,NA,NA
"1550","TCGA-AB-2807-03A_1","DLG2","UNC45B","Tophat",NA,NA,NA
"1553","TCGA-AB-2807-03A_1","EIF3I","EIF3IP1","Tophat",NA,NA,NA
"1554","TCGA-AB-2807-03A_1","ENO1","EDARADD","Tophat",NA,NA,NA
"1557","TCGA-AB-2807-03A_1","FBRSL1","ENSG00000241439","Tophat",NA,NA,NA
"1558","TCGA-AB-2807-03A_1","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"1559","TCGA-AB-2807-03A_1","HFM1","CD74","Tophat",NA,NA,NA
"1560","TCGA-AB-2807-03A_1","HFM1","ENSG00000226958","Tophat",NA,NA,NA
"1565","TCGA-AB-2807-03A_1","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"1566","TCGA-AB-2807-03A_1","HFM1","ENSG00000239935","Tophat",NA,NA,NA
"1567","TCGA-AB-2807-03A_1","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"1569","TCGA-AB-2807-03A_1","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"1570","TCGA-AB-2807-03A_1","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"1573","TCGA-AB-2807-03A_1","HFM1","PCBD2","Tophat",NA,NA,NA
"1579","TCGA-AB-2807-03A_1","HFM1","PPEF2","Tophat",NA,NA,NA
"1588","TCGA-AB-2807-03A_1","HFM1","SEC14L1","Tophat",NA,NA,NA
"1590","TCGA-AB-2807-03A_1","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"1592","TCGA-AB-2807-03A_1","HLA-E","HLA-C","Tophat",NA,NA,NA
"1593","TCGA-AB-2807-03A_1","HSP90B1","LRRC28","Tophat",NA,NA,NA
"1594","TCGA-AB-2807-03A_1","KANSL1","ENSG00000246634","Tophat",NA,NA,NA
"1595","TCGA-AB-2807-03A_1","KHNYN","SDR39U1","Tophat",NA,NA,NA
"1596","TCGA-AB-2807-03A_1","KIAA0825","PCBD2","Tophat",NA,NA,NA
"1598","TCGA-AB-2807-03A_1","LMTK2","TBC1D5","Tophat",NA,NA,NA
"1599","TCGA-AB-2807-03A_1","MALAT1","ENSG00000225630","Tophat",NA,NA,NA
"1600","TCGA-AB-2807-03A_1","NOTCH2","ENSG00000241781","Tophat",NA,NA,NA
"1603","TCGA-AB-2807-03A_1","NOTCH2NL","ENSG00000241781","Tophat",NA,NA,NA
"1605","TCGA-AB-2807-03A_1","NOTCH2NL","ENSG00000251948","Tophat",NA,NA,NA
"1606","TCGA-AB-2807-03A_1","PCBD2","ENSG00000226958","Tophat",NA,NA,NA
"1610","TCGA-AB-2807-03A_1","PCBD2","VPS13B","Tophat",NA,NA,NA
"1611","TCGA-AB-2807-03A_1","PCBP2","FLJ39080","Tophat",NA,NA,NA
"1612","TCGA-AB-2807-03A_1","PDE3A","ENSG00000198744","Tophat",NA,NA,NA
"1613","TCGA-AB-2807-03A_1","PDE3A","ENSG00000225840","Tophat",NA,NA,NA
"1614","TCGA-AB-2807-03A_1","PID1","ENSG00000226958","Tophat",NA,NA,NA
"1615","TCGA-AB-2807-03A_1","PID1","ENSG00000239935","Tophat",NA,NA,NA
"1619","TCGA-AB-2807-03A_1","PID1","ENSG00000241781","Tophat",NA,NA,NA
"1620","TCGA-AB-2807-03A_1","PID1","ENSG00000251948","Tophat",NA,NA,NA
"1623","TCGA-AB-2807-03A_1","PPEF2","HFM1","Tophat",NA,NA,NA
"1626","TCGA-AB-2807-03A_1","PSMB8","TAP1","Tophat",NA,NA,NA
"1627","TCGA-AB-2807-03A_1","RANBP1","PRPSAP2","Tophat",NA,NA,NA
"1628","TCGA-AB-2807-03A_1","RYR2","SLCO5A1","Tophat",NA,NA,NA
"1629","TCGA-AB-2807-03A_1","SDR39U1","KHNYN","Tophat",NA,NA,NA
"1630","TCGA-AB-2807-03A_1","SEC14L1","HFM1","Tophat",NA,NA,NA
"1632","TCGA-AB-2807-03A_1","SRPK2","NKAIN3","Tophat",NA,NA,NA
"1633","TCGA-AB-2807-03A_1","TAF10","ILK","Tophat",NA,NA,NA
"1634","TCGA-AB-2807-03A_1","TMC6","TMC8","Tophat",NA,NA,NA
"1635","TCGA-AB-2807-03A_1","UTRN","ENSG00000226958","Tophat",NA,NA,NA
"1636","TCGA-AB-2807-03A_1","ZMIZ2","ZMIZ1","Tophat",NA,NA,NA
"1637","TCGA-AB-2807-03A_1","ZNF746","ZNF767P","Tophat",NA,NA,NA
"1638","TCGA-AB-2807-03A_1","ABHD2","FANCI",NA,"Soapfuse",NA,NA
"1647","TCGA-AB-2807-03A_1","ADSL","SGSM3",NA,"Soapfuse",NA,NA
"1650","TCGA-AB-2807-03A_1","BPTF","LRRC37A3",NA,"Soapfuse",NA,NA
"1654","TCGA-AB-2807-03A_1","BPTF","LRRC37B",NA,"Soapfuse",NA,NA
"1666","TCGA-AB-2807-03A_1","C10orf112","PLXDC2",NA,"Soapfuse",NA,NA
"1669","TCGA-AB-2807-03A_1","CTBS","GNG5",NA,"Soapfuse",NA,NA
"1677","TCGA-AB-2807-03A_1","CYTH1","USP36",NA,"Soapfuse",NA,NA
"1692","TCGA-AB-2807-03A_1","EAF2","SLC15A2",NA,"Soapfuse",NA,NA
"1698","TCGA-AB-2807-03A_1","FAM129C","GLT25D1",NA,"Soapfuse",NA,NA
"1708","TCGA-AB-2807-03A_1","FAM175A","HELQ",NA,"Soapfuse",NA,NA
"1728","TCGA-AB-2807-03A_1","HACL1","COLQ",NA,"Soapfuse",NA,NA
"1800","TCGA-AB-2807-03A_1","KIAA1267","ARL17A",NA,"Soapfuse",NA,NA
"1804","TCGA-AB-2807-03A_1","KIAA1267","ARL17B",NA,"Soapfuse",NA,NA
"1806","TCGA-AB-2807-03A_1","NCRNA00103","CD99",NA,"Soapfuse",NA,NA
"1810","TCGA-AB-2807-03A_1","NCUBE1","GABRR2",NA,"Soapfuse",NA,NA
"1812","TCGA-AB-2807-03A_1","NDUFB8","SEC31B",NA,"Soapfuse",NA,NA
"1851","TCGA-AB-2807-03A_1","NFATC3","PLA2G15",NA,"Soapfuse",NA,NA
"1864","TCGA-AB-2807-03A_1","POLA2","CDC42EP2",NA,"Soapfuse",NA,NA
"1865","TCGA-AB-2807-03A_1","PRH1","PRR4",NA,"Soapfuse",NA,NA
"1866","TCGA-AB-2807-03A_1","RN28S1","H1FX",NA,"Soapfuse",NA,NA
"1867","TCGA-AB-2807-03A_1","RN28S1","NONO",NA,"Soapfuse",NA,NA
"1871","TCGA-AB-2807-03A_1","RN28S1","RPS8",NA,"Soapfuse",NA,NA
"1875","TCGA-AB-2807-03A_1","RRM2","C2orf48",NA,"Soapfuse",NA,NA
"1879","TCGA-AB-2807-03A_1","SFT2D2","TBX19",NA,"Soapfuse",NA,NA
