"","Barcode","Head","Tail","Tophat","Soap","FusionScan","Prada"
"4226","TCGA-AB-2884-03A","ANKRD30BL","ZFP36","Tophat",NA,NA,NA
"4227","TCGA-AB-2884-03A","ARL8B","TEX101","Tophat",NA,NA,NA
"4228","TCGA-AB-2884-03A","ATP5B","VWA3B","Tophat",NA,NA,NA
"4229","TCGA-AB-2884-03A","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"4230","TCGA-AB-2884-03A","CSNK1G2","JAK2","Tophat",NA,NA,NA
"4231","TCGA-AB-2884-03A","EIF3I","EIF3IP1","Tophat",NA,NA,NA
"4232","TCGA-AB-2884-03A","ENO1","EDARADD","Tophat",NA,NA,NA
"4233","TCGA-AB-2884-03A","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"4234","TCGA-AB-2884-03A","HFM1","ENSG00000239935","Tophat",NA,NA,NA
"4235","TCGA-AB-2884-03A","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"4236","TCGA-AB-2884-03A","HFM1","NOTCH2NL","Tophat",NA,NA,NA
"4237","TCGA-AB-2884-03A","HFM1","PPEF2","Tophat",NA,NA,NA
"4238","TCGA-AB-2884-03A","HLA-C","HLA-B","Tophat",NA,NA,NA
"4239","TCGA-AB-2884-03A","IGFBP7-AS1","IGFBP7","Tophat",NA,NA,NA
"4240","TCGA-AB-2884-03A","ITGB2","ANKRD30BL","Tophat",NA,NA,NA
"4241","TCGA-AB-2884-03A","KANSL1","ENSG00000246634","Tophat",NA,NA,NA
"4242","TCGA-AB-2884-03A","LMTK2","TBC1D5","Tophat",NA,NA,NA
"4243","TCGA-AB-2884-03A","MALAT1","ENSG00000225630","Tophat",NA,NA,NA
"4244","TCGA-AB-2884-03A","MALAT1","ENSG00000240409","Tophat",NA,NA,NA
"4245","TCGA-AB-2884-03A","NOTCH2NL","ENSG00000251948","Tophat",NA,NA,NA
"4246","TCGA-AB-2884-03A","PID1","ENSG00000239935","Tophat",NA,NA,NA
"4247","TCGA-AB-2884-03A","PID1","ENSG00000241781","Tophat",NA,NA,NA
"4248","TCGA-AB-2884-03A","PID1","ENSG00000251948","Tophat",NA,NA,NA
"4249","TCGA-AB-2884-03A","PLEKHA5","SRSF11","Tophat",NA,NA,NA
"4250","TCGA-AB-2884-03A","PSMB8","TAP1","Tophat",NA,NA,NA
"4251","TCGA-AB-2884-03A","SEC14L1","HFM1","Tophat",NA,NA,NA
"4252","TCGA-AB-2884-03A","SRPK2","NKAIN3","Tophat",NA,NA,NA
"4253","TCGA-AB-2884-03A","SUDS3","ENSG00000250101","Tophat",NA,NA,NA
"4254","TCGA-AB-2884-03A","TMC6","TMC8","Tophat",NA,NA,NA
"4255","TCGA-AB-2884-03A","VIM","DES","Tophat",NA,NA,NA
"4256","TCGA-AB-2884-03A","ZNF746","ZNF767P","Tophat",NA,NA,NA
"4257","TCGA-AB-2885-03A","ANKRD30BL","ENSG00000225630","Tophat",NA,NA,NA
"4258","TCGA-AB-2885-03A","DDX17","KDELR3","Tophat",NA,NA,NA
"4259","TCGA-AB-2885-03A","DDX3Y","DDX3X","Tophat",NA,NA,NA
"4260","TCGA-AB-2885-03A","DLG2","UNC45B","Tophat",NA,NA,NA
"4261","TCGA-AB-2885-03A","EIF3I","EIF3IP1","Tophat",NA,NA,NA
"4262","TCGA-AB-2885-03A","ENO1","EDARADD","Tophat",NA,NA,NA
"4263","TCGA-AB-2885-03A","HCG17","HLA-C","Tophat",NA,NA,NA
"4264","TCGA-AB-2885-03A","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"4265","TCGA-AB-2885-03A","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"4266","TCGA-AB-2885-03A","HLA-C","HLA-B","Tophat",NA,NA,NA
"4267","TCGA-AB-2885-03A","HLA-G","HLA-B","Tophat",NA,NA,NA
"4268","TCGA-AB-2885-03A","KANSL1","ENSG00000246634","Tophat",NA,NA,NA
"4269","TCGA-AB-2885-03A","LDLRAD2","HSPG2","Tophat",NA,NA,NA
"4270","TCGA-AB-2885-03A","LMTK2","TBC1D5","Tophat",NA,NA,NA
"4271","TCGA-AB-2885-03A","MARS","DDIT3","Tophat",NA,NA,NA
"4272","TCGA-AB-2885-03A","PID1","HFM1","Tophat",NA,NA,NA
"4273","TCGA-AB-2885-03A","SEC14L1","ALKBH3","Tophat",NA,NA,NA
"4274","TCGA-AB-2885-03A","SEC14L1","HFM1","Tophat",NA,NA,NA
"4275","TCGA-AB-2885-03A","SRPK2","NKAIN3","Tophat",NA,NA,NA
"4276","TCGA-AB-2885-03A","ZMIZ2","ZMIZ1","Tophat",NA,NA,NA
"4277","TCGA-AB-2885-03A","ZNF746","ZNF767P","Tophat",NA,NA,NA
"4278","TCGA-AB-2887-03A","ANKRD30BL","ENSG00000198744","Tophat",NA,NA,NA
"4279","TCGA-AB-2887-03A","ANKRD30BL","PABPC1","Tophat",NA,NA,NA
"4280","TCGA-AB-2887-03A","ANKRD30BL","PDE3A","Tophat",NA,NA,NA
"4281","TCGA-AB-2887-03A","ANKRD30BL","PID1","Tophat",NA,NA,NA
"4282","TCGA-AB-2887-03A","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"4283","TCGA-AB-2887-03A","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"4284","TCGA-AB-2887-03A","C16orf58","SLC5A2","Tophat",NA,NA,NA
"4285","TCGA-AB-2887-03A","CCDC148","HNRNPDL","Tophat",NA,NA,NA
"4286","TCGA-AB-2887-03A","DLG2","UNC45B","Tophat",NA,NA,NA
"4287","TCGA-AB-2887-03A","EIF3E","KHDC1","Tophat",NA,NA,NA
"4288","TCGA-AB-2887-03A","EIF3G","P2RY11","Tophat",NA,NA,NA
"4289","TCGA-AB-2887-03A","EIF3I","EIF3IP1","Tophat",NA,NA,NA
"4290","TCGA-AB-2887-03A","ENO1","EDARADD","Tophat",NA,NA,NA
"4291","TCGA-AB-2887-03A","FER","GNB2L1","Tophat",NA,NA,NA
"4292","TCGA-AB-2887-03A","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"4293","TCGA-AB-2887-03A","GRID2","GNB2L1","Tophat",NA,NA,NA
"4294","TCGA-AB-2887-03A","HFM1","CD74","Tophat",NA,NA,NA
"4295","TCGA-AB-2887-03A","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"4296","TCGA-AB-2887-03A","HFM1","ENSG00000239935","Tophat",NA,NA,NA
"4297","TCGA-AB-2887-03A","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"4298","TCGA-AB-2887-03A","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"4299","TCGA-AB-2887-03A","HFM1","INTS4","Tophat",NA,NA,NA
"4300","TCGA-AB-2887-03A","HFM1","NOTCH2NL","Tophat",NA,NA,NA
"4301","TCGA-AB-2887-03A","HFM1","PPEF2","Tophat",NA,NA,NA
"4302","TCGA-AB-2887-03A","HLA-C","HLA-B","Tophat",NA,NA,NA
"4303","TCGA-AB-2887-03A","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"4304","TCGA-AB-2887-03A","HSP90B1","LRRC28","Tophat",NA,NA,NA
"4305","TCGA-AB-2887-03A","IGFBP7-AS1","IGFBP7","Tophat",NA,NA,NA
"4306","TCGA-AB-2887-03A","KHNYN","SDR39U1","Tophat",NA,NA,NA
"4307","TCGA-AB-2887-03A","KIAA0825","PCBD2","Tophat",NA,NA,NA
"4308","TCGA-AB-2887-03A","MALAT1","ENSG00000240409","Tophat",NA,NA,NA
"4309","TCGA-AB-2887-03A","MPO","PDE3A","Tophat",NA,NA,NA
"4310","TCGA-AB-2887-03A","MYL6B","MYL6","Tophat",NA,NA,NA
"4311","TCGA-AB-2887-03A","NOTCH2","ENSG00000241781","Tophat",NA,NA,NA
"4312","TCGA-AB-2887-03A","NOTCH2NL","ENSG00000241781","Tophat",NA,NA,NA
"4313","TCGA-AB-2887-03A","NOTCH2NL","ENSG00000251948","Tophat",NA,NA,NA
"4314","TCGA-AB-2887-03A","PCBD2","VPS13B","Tophat",NA,NA,NA
"4315","TCGA-AB-2887-03A","PCBP2","FLJ39080","Tophat",NA,NA,NA
"4316","TCGA-AB-2887-03A","PID1","ENSG00000226958","Tophat",NA,NA,NA
"4317","TCGA-AB-2887-03A","PID1","ENSG00000239776","Tophat",NA,NA,NA
"4318","TCGA-AB-2887-03A","PID1","ENSG00000239935","Tophat",NA,NA,NA
"4319","TCGA-AB-2887-03A","PID1","ENSG00000241781","Tophat",NA,NA,NA
"4320","TCGA-AB-2887-03A","PID1","ENSG00000248527","Tophat",NA,NA,NA
"4321","TCGA-AB-2887-03A","PID1","HFM1","Tophat",NA,NA,NA
"4322","TCGA-AB-2887-03A","PPEF2","HFM1","Tophat",NA,NA,NA
"4323","TCGA-AB-2887-03A","RPS19","ENSG00000214612","Tophat",NA,NA,NA
"4324","TCGA-AB-2887-03A","SEC14L1","HFM1","Tophat",NA,NA,NA
"4325","TCGA-AB-2887-03A","SLC5A2","C16orf58","Tophat",NA,NA,NA
"4326","TCGA-AB-2887-03A","SRPK2","NKAIN3","Tophat",NA,NA,NA
"4327","TCGA-AB-2887-03A","WDR6","DALRD3","Tophat",NA,NA,NA
"4328","TCGA-AB-2887-03A","ZNF746","ZNF767P","Tophat",NA,NA,NA
"4329","TCGA-AB-2888-03B","ANKRD30BL","MPO","Tophat",NA,NA,NA
"4330","TCGA-AB-2888-03B","ANKRD30BL","ZFP36","Tophat",NA,NA,NA
"4331","TCGA-AB-2888-03B","AP2A1","FUZ","Tophat",NA,NA,NA
"4332","TCGA-AB-2888-03B","ARL8B","TEX101","Tophat",NA,NA,NA
"4333","TCGA-AB-2888-03B","BHLHE40-AS1","BHLHE40","Tophat",NA,NA,NA
"4334","TCGA-AB-2888-03B","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"4335","TCGA-AB-2888-03B","CCDC148","HNRNPDL","Tophat",NA,NA,NA
"4336","TCGA-AB-2888-03B","CEPT1","DENND2D","Tophat",NA,NA,NA
"4337","TCGA-AB-2888-03B","CLIC1","CEP112","Tophat",NA,NA,NA
"4338","TCGA-AB-2888-03B","CR1L","CR1","Tophat",NA,NA,NA
"4339","TCGA-AB-2888-03B","CSNK1G2","JAK2","Tophat",NA,NA,NA
"4340","TCGA-AB-2888-03B","DDI2","RSC1A1","Tophat",NA,NA,NA
"4341","TCGA-AB-2888-03B","DDX3Y","DDX3X","Tophat",NA,NA,NA
"4342","TCGA-AB-2888-03B","DLG2","UNC45B","Tophat",NA,NA,NA
"4343","TCGA-AB-2888-03B","EIF3E","KHDC1","Tophat",NA,NA,NA
"4344","TCGA-AB-2888-03B","EIF3G","P2RY11","Tophat",NA,NA,NA
"4345","TCGA-AB-2888-03B","ENO1","EDARADD","Tophat",NA,NA,NA
"4346","TCGA-AB-2888-03B","EXOC7","ZACN","Tophat",NA,NA,NA
"4347","TCGA-AB-2888-03B","FAU","ENSG00000235297","Tophat",NA,NA,NA
"4348","TCGA-AB-2888-03B","FER","GNB2L1","Tophat",NA,NA,NA
"4349","TCGA-AB-2888-03B","FLJ39080","PCBP2","Tophat",NA,NA,NA
"4350","TCGA-AB-2888-03B","FMO5","CCT8","Tophat",NA,NA,NA
"4351","TCGA-AB-2888-03B","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"4352","TCGA-AB-2888-03B","HCG25","VPS52","Tophat",NA,NA,NA
"4353","TCGA-AB-2888-03B","HFM1","CD74","Tophat",NA,NA,NA
"4354","TCGA-AB-2888-03B","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"4355","TCGA-AB-2888-03B","HFM1","ENSG00000239935","Tophat",NA,NA,NA
"4356","TCGA-AB-2888-03B","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"4357","TCGA-AB-2888-03B","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"4358","TCGA-AB-2888-03B","HFM1","PPEF2","Tophat",NA,NA,NA
"4359","TCGA-AB-2888-03B","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"4360","TCGA-AB-2888-03B","HSP90B1","LRRC28","Tophat",NA,NA,NA
"4361","TCGA-AB-2888-03B","JAK2","TCF3","Tophat",NA,NA,NA
"4362","TCGA-AB-2888-03B","KHNYN","SDR39U1","Tophat",NA,NA,NA
"4363","TCGA-AB-2888-03B","LMTK2","TBC1D5","Tophat",NA,NA,NA
"4364","TCGA-AB-2888-03B","LRRFIP1","KCNMB3","Tophat",NA,NA,NA
"4365","TCGA-AB-2888-03B","PDE3A","ENSG00000225630","Tophat",NA,NA,NA
"4366","TCGA-AB-2888-03B","PID1","ENSG00000239935","Tophat",NA,NA,NA
"4367","TCGA-AB-2888-03B","PREB","ABHD1","Tophat",NA,NA,NA
"4368","TCGA-AB-2888-03B","PTEN","RPL11","Tophat",NA,NA,NA
"4369","TCGA-AB-2888-03B","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"4370","TCGA-AB-2888-03B","SDR39U1","KHNYN","Tophat",NA,NA,NA
"4371","TCGA-AB-2888-03B","SEC14L1","ALKBH3","Tophat",NA,NA,NA
"4372","TCGA-AB-2888-03B","SEC14L1","HFM1","Tophat",NA,NA,NA
"4373","TCGA-AB-2888-03B","SLCO5A1","ENSG00000229344","Tophat",NA,NA,NA
"4374","TCGA-AB-2888-03B","SNHG5","ZNF652","Tophat",NA,NA,NA
"4375","TCGA-AB-2888-03B","SQSTM1","MGAT4B","Tophat",NA,NA,NA
"4376","TCGA-AB-2888-03B","SRPK2","NKAIN3","Tophat",NA,NA,NA
"4377","TCGA-AB-2888-03B","STRADA","LOC729683","Tophat",NA,NA,NA
"4378","TCGA-AB-2888-03B","TAF10","ILK","Tophat",NA,NA,NA
"4379","TCGA-AB-2888-03B","TBL1Y","TBL1X","Tophat",NA,NA,NA
"4380","TCGA-AB-2888-03B","VIM","DES","Tophat",NA,NA,NA
"4381","TCGA-AB-2888-03B","WIZ","ENSG00000255293","Tophat",NA,NA,NA
"4382","TCGA-AB-2888-03B","ZNF746","ZNF767P","Tophat",NA,NA,NA
"4383","TCGA-AB-2888-03B","ZNRD1-AS1","HLA-B","Tophat",NA,NA,NA
"4384","TCGA-AB-2889-03A","ANKRD30BL","ENSG00000229344","Tophat",NA,NA,NA
"4385","TCGA-AB-2889-03A","ANKRD30BL","ITGB2","Tophat",NA,NA,NA
"4386","TCGA-AB-2889-03A","ANKRD30BL","PABPC1","Tophat",NA,NA,NA
"4387","TCGA-AB-2889-03A","ANKRD30BL","PDE3A","Tophat",NA,NA,NA
"4388","TCGA-AB-2889-03A","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"4389","TCGA-AB-2889-03A","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"4390","TCGA-AB-2889-03A","CAP1","ENSG00000185008","Tophat",NA,NA,NA
"4391","TCGA-AB-2889-03A","DALRD3","NDUFAF3","Tophat",NA,NA,NA
"4392","TCGA-AB-2889-03A","DLG2","UNC45B","Tophat",NA,NA,NA
"4393","TCGA-AB-2889-03A","EIF3G","P2RY11","Tophat",NA,NA,NA
"4394","TCGA-AB-2889-03A","ENO1","EDARADD","Tophat",NA,NA,NA
"4395","TCGA-AB-2889-03A","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"4396","TCGA-AB-2889-03A","HFM1","CD74","Tophat",NA,NA,NA
"4397","TCGA-AB-2889-03A","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"4398","TCGA-AB-2889-03A","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"4399","TCGA-AB-2889-03A","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"4400","TCGA-AB-2889-03A","HFM1","MPO","Tophat",NA,NA,NA
"4401","TCGA-AB-2889-03A","HFM1","PCBD2","Tophat",NA,NA,NA
"4402","TCGA-AB-2889-03A","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"4403","TCGA-AB-2889-03A","IGFBP7-AS1","IGFBP7","Tophat",NA,NA,NA
"4404","TCGA-AB-2889-03A","KANSL1","ENSG00000246634","Tophat",NA,NA,NA
"4405","TCGA-AB-2889-03A","LMTK2","TBC1D5","Tophat",NA,NA,NA
"4406","TCGA-AB-2889-03A","LTB4R2","LTB4R","Tophat",NA,NA,NA
"4407","TCGA-AB-2889-03A","NOTCH2","ENSG00000241781","Tophat",NA,NA,NA
"4408","TCGA-AB-2889-03A","NOTCH2NL","ENSG00000241781","Tophat",NA,NA,NA
"4409","TCGA-AB-2889-03A","PABPC1","PABPC3","Tophat",NA,NA,NA
"4410","TCGA-AB-2889-03A","PCBD2","MPO","Tophat",NA,NA,NA
"4411","TCGA-AB-2889-03A","PCBD2","VPS13B","Tophat",NA,NA,NA
"4412","TCGA-AB-2889-03A","PID1","ENSG00000226958","Tophat",NA,NA,NA
"4413","TCGA-AB-2889-03A","PID1","ENSG00000239776","Tophat",NA,NA,NA
"4414","TCGA-AB-2889-03A","PID1","ENSG00000239935","Tophat",NA,NA,NA
"4415","TCGA-AB-2889-03A","PTEN","RPL11","Tophat",NA,NA,NA
"4416","TCGA-AB-2889-03A","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"4417","TCGA-AB-2889-03A","SEC14L1","HFM1","Tophat",NA,NA,NA
"4418","TCGA-AB-2889-03A","SLC5A2","C16orf58","Tophat",NA,NA,NA
"4419","TCGA-AB-2889-03A","SLCO5A1","ENSG00000225630","Tophat",NA,NA,NA
"4420","TCGA-AB-2889-03A","SNORD57","NOP56","Tophat",NA,NA,NA
"4421","TCGA-AB-2889-03A","SQSTM1","MGAT4B","Tophat",NA,NA,NA
"4422","TCGA-AB-2889-03A","SRPK2","NKAIN3","Tophat",NA,NA,NA
"4423","TCGA-AB-2889-03A","TCIRG1","ENSG00000255031","Tophat",NA,NA,NA
"4424","TCGA-AB-2889-03A","WIZ","ENSG00000255293","Tophat",NA,NA,NA
"4425","TCGA-AB-2889-03A","ZNF746","ZNF767P","Tophat",NA,NA,NA
"4426","TCGA-AB-2890-03A","ALYREF","ENSG00000219039","Tophat",NA,NA,NA
"4427","TCGA-AB-2890-03A","CCDC148","HNRNPDL","Tophat",NA,NA,NA
"4428","TCGA-AB-2890-03A","CSNK1G2","JAK2","Tophat",NA,NA,NA
"4429","TCGA-AB-2890-03A","DDX3Y","DDX3X","Tophat",NA,NA,NA
"4430","TCGA-AB-2890-03A","DLG2","UNC45B","Tophat",NA,NA,NA
"4431","TCGA-AB-2890-03A","FKBP8","PPP1R12B","Tophat",NA,NA,NA
"4432","TCGA-AB-2890-03A","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"4433","TCGA-AB-2890-03A","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"4434","TCGA-AB-2890-03A","HFM1","ENSG00000241781","Tophat",NA,NA,NA
"4435","TCGA-AB-2890-03A","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"4436","TCGA-AB-2890-03A","HFM1","SORCS2","Tophat",NA,NA,NA
"4437","TCGA-AB-2890-03A","HLA-C","HLA-B","Tophat",NA,NA,NA
"4438","TCGA-AB-2890-03A","HLA-DPA1","HLA-DPB1","Tophat",NA,NA,NA
"4439","TCGA-AB-2890-03A","MALAT1","ENSG00000225630","Tophat",NA,NA,NA
"4440","TCGA-AB-2890-03A","PCBD2","ENSG00000232177","Tophat",NA,NA,NA
"4441","TCGA-AB-2890-03A","PCBP2","FLJ39080","Tophat",NA,NA,NA
"4442","TCGA-AB-2890-03A","SEC14L1","HFM1","Tophat",NA,NA,NA
"4443","TCGA-AB-2890-03A","SQSTM1","MGAT4B","Tophat",NA,NA,NA
"4444","TCGA-AB-2890-03A","WDR6","DALRD3","Tophat",NA,NA,NA
"4445","TCGA-AB-2890-03A","ZNF746","ZNF767P","Tophat",NA,NA,NA
"4446","TCGA-AB-2891-03A","ANKRD30BL","MPO","Tophat",NA,NA,NA
"4447","TCGA-AB-2891-03A","ARL8B","TEX101","Tophat",NA,NA,NA
"4448","TCGA-AB-2891-03A","BMS1P20","ENSG00000211676","Tophat",NA,NA,NA
"4449","TCGA-AB-2891-03A","BMS1P20","ENSG00000211678","Tophat",NA,NA,NA
"4450","TCGA-AB-2891-03A","EIF3G","P2RY11","Tophat",NA,NA,NA
"4451","TCGA-AB-2891-03A","EIF3I","EIF3IP1","Tophat",NA,NA,NA
"4452","TCGA-AB-2891-03A","ENO1","EDARADD","Tophat",NA,NA,NA
"4453","TCGA-AB-2891-03A","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"4454","TCGA-AB-2891-03A","GRID2","GNB2L1","Tophat",NA,NA,NA
"4455","TCGA-AB-2891-03A","HFM1","CD74","Tophat",NA,NA,NA
"4456","TCGA-AB-2891-03A","HFM1","NOTCH2NL","Tophat",NA,NA,NA
"4457","TCGA-AB-2891-03A","HFM1","PPEF2","Tophat",NA,NA,NA
"4458","TCGA-AB-2891-03A","HLA-C","HLA-B","Tophat",NA,NA,NA
"4459","TCGA-AB-2891-03A","HLA-G","HLA-B","Tophat",NA,NA,NA
"4460","TCGA-AB-2891-03A","HLA-H","HLA-B","Tophat",NA,NA,NA
"4461","TCGA-AB-2891-03A","HMGN3","ENSG00000227415","Tophat",NA,NA,NA
"4462","TCGA-AB-2891-03A","IGFBP7-AS1","IGFBP7","Tophat",NA,NA,NA
"4463","TCGA-AB-2891-03A","IPO4","TM9SF1","Tophat",NA,NA,NA
"4464","TCGA-AB-2891-03A","JAK2","TCF3","Tophat",NA,NA,NA
"4465","TCGA-AB-2891-03A","KHNYN","SDR39U1","Tophat",NA,NA,NA
"4466","TCGA-AB-2891-03A","KIAA0825","PCBD2","Tophat",NA,NA,NA
"4467","TCGA-AB-2891-03A","LMTK2","TBC1D5","Tophat",NA,NA,NA
"4468","TCGA-AB-2891-03A","MALAT1","ENSG00000237973","Tophat",NA,NA,NA
"4469","TCGA-AB-2891-03A","PID1","ENSG00000226958","Tophat",NA,NA,NA
"4470","TCGA-AB-2891-03A","PID1","ENSG00000251948","Tophat",NA,NA,NA
"4471","TCGA-AB-2891-03A","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"4472","TCGA-AB-2891-03A","RYR2","SLCO5A1","Tophat",NA,NA,NA
"4473","TCGA-AB-2891-03A","SEC14L1","HFM1","Tophat",NA,NA,NA
"4474","TCGA-AB-2891-03A","SPAG5-AS1","KIAA0100","Tophat",NA,NA,NA
"4475","TCGA-AB-2891-03A","SQSTM1","MGAT4B","Tophat",NA,NA,NA
"4476","TCGA-AB-2891-03A","TMC6","TMC8","Tophat",NA,NA,NA
"4477","TCGA-AB-2891-03A","ZNF746","ZNF767P","Tophat",NA,NA,NA
"4478","TCGA-AB-2895-03A","AMT","NICN1","Tophat",NA,NA,NA
"4479","TCGA-AB-2895-03A","ANKRD30BL","ACTB","Tophat",NA,NA,NA
"4480","TCGA-AB-2895-03A","ANKRD30BL","EEF2","Tophat",NA,NA,NA
"4481","TCGA-AB-2895-03A","ANKRD30BL","ENSG00000237973","Tophat",NA,NA,NA
"4482","TCGA-AB-2895-03A","ANKRD30BL","PDE3A","Tophat",NA,NA,NA
"4483","TCGA-AB-2895-03A","ARL8B","TEX101","Tophat",NA,NA,NA
"4484","TCGA-AB-2895-03A","CD74","HFM1","Tophat",NA,NA,NA
"4485","TCGA-AB-2895-03A","DDX17","KDELR3","Tophat",NA,NA,NA
"4486","TCGA-AB-2895-03A","DDX3Y","DDX3X","Tophat",NA,NA,NA
"4487","TCGA-AB-2895-03A","DLG2","UNC45B","Tophat",NA,NA,NA
"4488","TCGA-AB-2895-03A","EIF3G","P2RY11","Tophat",NA,NA,NA
"4489","TCGA-AB-2895-03A","ENO1","EDARADD","Tophat",NA,NA,NA
"4490","TCGA-AB-2895-03A","GNAQ","ENSG00000214077","Tophat",NA,NA,NA
"4491","TCGA-AB-2895-03A","HFM1","CD74","Tophat",NA,NA,NA
"4492","TCGA-AB-2895-03A","HFM1","ENSG00000226958","Tophat",NA,NA,NA
"4493","TCGA-AB-2895-03A","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"4494","TCGA-AB-2895-03A","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"4495","TCGA-AB-2895-03A","HFM1","INTS4","Tophat",NA,NA,NA
"4496","TCGA-AB-2895-03A","HFM1","PCBD2","Tophat",NA,NA,NA
"4497","TCGA-AB-2895-03A","HFM1","PPEF2","Tophat",NA,NA,NA
"4498","TCGA-AB-2895-03A","LMTK2","TBC1D5","Tophat",NA,NA,NA
"4499","TCGA-AB-2895-03A","LOC440311","GLTSCR2","Tophat",NA,NA,NA
"4500","TCGA-AB-2895-03A","LTB4R2","LTB4R","Tophat",NA,NA,NA
"4501","TCGA-AB-2895-03A","NOTCH2","ENSG00000241781","Tophat",NA,NA,NA
"4502","TCGA-AB-2895-03A","NOTCH2NL","ENSG00000241781","Tophat",NA,NA,NA
"4503","TCGA-AB-2895-03A","PID1","ENSG00000226958","Tophat",NA,NA,NA
"4504","TCGA-AB-2895-03A","PID1","ENSG00000239935","Tophat",NA,NA,NA
"4505","TCGA-AB-2895-03A","PID1","ENSG00000241781","Tophat",NA,NA,NA
"4506","TCGA-AB-2895-03A","RPS23","ENSG00000230629","Tophat",NA,NA,NA
"4507","TCGA-AB-2895-03A","SDR39U1","KHNYN","Tophat",NA,NA,NA
"4508","TCGA-AB-2895-03A","SEC14L1","HFM1","Tophat",NA,NA,NA
"4509","TCGA-AB-2895-03A","SPAG5-AS1","KIAA0100","Tophat",NA,NA,NA
"4510","TCGA-AB-2895-03A","SQSTM1","MGAT4B","Tophat",NA,NA,NA
"4511","TCGA-AB-2895-03A","TMC6","TMC8","Tophat",NA,NA,NA
"4512","TCGA-AB-2895-03A","ZMIZ2","ZMIZ1","Tophat",NA,NA,NA
"4513","TCGA-AB-2895-03A","ZNF746","ZNF767P","Tophat",NA,NA,NA
"4514","TCGA-AB-2896-03B","ANKRD30BL","ENSG00000225630","Tophat",NA,NA,NA
"4515","TCGA-AB-2896-03B","ARL8B","TEX101","Tophat",NA,NA,NA
"4516","TCGA-AB-2896-03B","ATP5B","VWA3B","Tophat",NA,NA,NA
"4517","TCGA-AB-2896-03B","CCDC148","HNRNPDL","Tophat",NA,NA,NA
"4518","TCGA-AB-2896-03B","DALRD3","WDR6","Tophat",NA,NA,NA
"4519","TCGA-AB-2896-03B","DLG2","UNC45B","Tophat",NA,NA,NA
"4520","TCGA-AB-2896-03B","EIF3E","KHDC1","Tophat",NA,NA,NA
"4521","TCGA-AB-2896-03B","ENO1","EDARADD","Tophat",NA,NA,NA
"4522","TCGA-AB-2896-03B","FKBP8","PPP1R12B","Tophat",NA,NA,NA
"4523","TCGA-AB-2896-03B","GRID2","GNB2L1","Tophat",NA,NA,NA
"4524","TCGA-AB-2896-03B","HFM1","CD74","Tophat",NA,NA,NA
"4525","TCGA-AB-2896-03B","HFM1","ENSG00000239776","Tophat",NA,NA,NA
"4526","TCGA-AB-2896-03B","HFM1","ENSG00000241115","Tophat",NA,NA,NA
"4527","TCGA-AB-2896-03B","HFM1","ENSG00000251948","Tophat",NA,NA,NA
"4528","TCGA-AB-2896-03B","HFM1","PCBD2","Tophat",NA,NA,NA
"4529","TCGA-AB-2896-03B","HFM1","PPEF2","Tophat",NA,NA,NA
"4530","TCGA-AB-2896-03B","HSP90B1","LRRC28","Tophat",NA,NA,NA
"4531","TCGA-AB-2896-03B","LMTK2","TBC1D5","Tophat",NA,NA,NA
"4532","TCGA-AB-2896-03B","MALAT1","ENSG00000225630","Tophat",NA,NA,NA
"4533","TCGA-AB-2896-03B","MALAT1","ENSG00000239530","Tophat",NA,NA,NA
"4534","TCGA-AB-2896-03B","MAT2A","EEA1","Tophat",NA,NA,NA
